eventid,angle,carid,driverid,height,lat,lon,lurch,maxvectoracc,midvectoracc,origid,speed,tanage,xacc,yacc,zacc,eventdt,entrydt,iscan
10832366,91,10005,10005,-9,5956.3998,3021.7511,98,0.100000001490116,0.0399999991059303,4689192,17.39,-2,0.0299999993294477,0.0399999991059303,0.0900000035762787,2016-10-09 08:20:06+03,2016-10-24 14:57:42.861+03,True
10832367,94,10005,10005,-8,5956.4002,3021.7637,99,0.189999997615814,0.0900000035762787,4689193,18.13,-2,-0.0799999982118607,0.170000001788139,0.00999999977648258,2016-10-09 08:20:08+03,2016-10-24 14:57:42.861+03,True
10832368,92,10005,10005,-7,5956.4006,3021.7704,100,0.310000002384186,0.0700000002980232,4689194,20.535,-2,0.0900000035762787,-0.28999999165535,0.00999999977648258,2016-10-09 08:20:09+03,2016-10-24 14:57:42.861+03,True
10832369,91,10005,10005,-7,5956.4012,3021.7777,99,0.189999997615814,0.0500000007450581,4689195,22.385,-2,-0.0500000007450581,-0.0500000007450581,-0.170000001788139,2016-10-09 08:20:10+03,2016-10-24 14:57:42.861+03,True
10832370,88,10005,10005,-6,5956.4019,3021.785,99,0.219999998807907,0.100000001490116,4689196,23.125,-4,-0.100000001490116,0.189999997615814,-0.00999999977648258,2016-10-09 08:20:11+03,2016-10-24 14:57:42.861+03,True
10832371,79,10005,10005,-5,5956.4022,3021.7923,96,0.360000014305115,0.119999997317791,4689197,22.755,-6,-0.200000002980232,0.300000011920929,-0.0299999993294477,2016-10-09 08:20:12+03,2016-10-24 14:57:42.861+03,True
10832372,47,10005,10005,-4,5956.4043,3021.7978,61,0.200000002980232,0.0700000002980232,4689198,22.755,-4,0.140000000596046,-0.140000000596046,0.0299999993294477,2016-10-09 08:20:13+03,2016-10-24 14:57:42.861+03,True
10832373,20,10005,10005,-4,5956.4077,3021.8012,74,0.230000004172325,0.0700000002980232,4689199,25.715,-7,-0.170000001788139,0.100000001490116,-0.109999999403954,2016-10-09 08:20:14+03,2016-10-24 14:57:42.861+03,True
10832374,9,10005,10005,-4,5956.4123,3021.8032,83,0.180000007152557,0.0599999986588955,4689200,29.415,-8,-0.0900000035762787,0.0700000002980232,-0.140000000596046,2016-10-09 08:20:16+03,2016-10-24 14:57:42.861+03,True
10832375,3,10005,10005,-4,5956.4181,3021.8039,85,0.230000004172325,0.0799999982118607,4689201,37,-7,-0.00999999977648258,0.230000004172325,0.0299999993294477,2016-10-09 08:20:17+03,2016-10-24 14:57:42.861+03,True
10832376,2,10005,10005,-4,5956.4321,3021.8055,68,0.159999996423721,0.0700000002980232,4689202,48.47,-3,0.0199999995529652,0.0199999995529652,0.159999996423721,2016-10-09 08:20:19+03,2016-10-24 14:57:42.861+03,True
10832377,1,10005,10005,-4,5956.4492,3021.8069,74,0.409999996423721,0.189999997615814,4689203,58.09,-3,-0.00999999977648258,0.379999995231628,0.150000005960464,2016-10-09 08:20:20+03,2016-10-24 14:57:42.861+03,True
10832378,1,10005,10005,-4,5956.4585,3021.8079,33,0.28999999165535,0.0500000007450581,4689204,60.495,-1,0,-0.230000004172325,-0.170000001788139,2016-10-09 08:20:22+03,2016-10-24 14:57:42.861+03,True
10832379,1,10005,10005,-3,5956.4774,3021.8095,4,0.920000016689301,0.300000011920929,4689205,61.05,0,0.0599999986588955,-0.899999976158142,0.189999997615814,2016-10-09 08:20:24+03,2016-10-24 14:57:42.861+03,True
10832380,2,10005,10005,-3,5956.4869,3021.8102,14,0.569999992847443,0.209999993443489,4689206,61.235,0,-0.0900000035762787,0.529999971389771,-0.189999997615814,2016-10-09 08:20:25+03,2016-10-24 14:57:42.861+03,True
10832381,2,10005,10005,-3,5956.4965,3021.8112,26,0.490000009536743,0.0500000007450581,4689207,60.865,0,0.159999996423721,-0.360000014305115,0.28999999165535,2016-10-09 08:20:25+03,2016-10-24 14:57:42.861+03,True
10832382,1,10005,10005,-3,5956.5058,3021.8116,28,0.340000003576279,0.0900000035762787,4689208,60.6615,0,0.0799999982118607,-0.239999994635582,0.230000004172325,2016-10-09 08:20:26+03,2016-10-24 14:57:42.861+03,True
10832383,2,10005,10005,-3,5956.5146,3021.8122,32,0.219999998807907,0.0700000002980232,4689209,55.13,0,0.0199999995529652,-0.219999998807907,0.00999999977648258,2016-10-09 08:20:28+03,2016-10-24 14:57:42.861+03,True
10832384,1,10005,10005,-3,5956.5214,3021.8125,37,0.310000002384186,0.109999999403954,4689210,44.955,0,0.0799999982118607,-0.300000011920929,0.0299999993294477,2016-10-09 08:20:29+03,2016-10-24 14:57:42.861+03,True
10832385,0,10005,10005,-2,5956.5269,3021.8127,35,0.25,0.0700000002980232,4689211,35.8715,0,-0.189999997615814,0.159999996423721,-0.00999999977648258,2016-10-09 08:20:30+03,2016-10-24 14:57:42.861+03,True
10832386,359,10005,10005,-2,5956.5309,3021.8126,36,0.28999999165535,0.109999999403954,4689212,25.715,-1,-0.129999995231628,0.259999990463257,-0.00999999977648258,2016-10-09 08:20:31+03,2016-10-24 14:57:42.861+03,True
10832387,355,10005,10005,-2,5956.5342,3021.8122,39,0.270000010728836,0.170000001788139,4689213,22.2,-3,-0.230000004172325,-0.129999995231628,-0.0299999993294477,2016-10-09 08:20:32+03,2016-10-24 14:57:42.861+03,True
10832388,328,10005,10005,-1,5956.5368,3021.8102,34,0.379999995231628,0.119999997317791,4689214,19.055,-2,0.129999995231628,-0.349999994039536,-0.0500000007450581,2016-10-09 08:20:33+03,2016-10-24 14:57:42.861+03,True
10832389,308,10005,10005,-1,5956.5383,3021.807,33,0.300000011920929,0.0599999986588955,4689215,17.0015,-3,-0.209999993443489,0.219999998807907,-0.0500000007450581,2016-10-09 08:20:34+03,2016-10-24 14:57:42.861+03,True
10832390,279,10005,10005,-1,5956.538,3021.8021,42,0.230000004172325,0.0599999986588955,4689216,15.1515,-3,0.00999999977648258,0.219999998807907,0.0500000007450581,2016-10-09 08:20:35+03,2016-10-24 14:57:42.861+03,True
10832391,265,10005,10005,-2,5956.5375,3021.7974,50,0.150000005960464,0.0700000002980232,4689217,14.8,-3,0.0199999995529652,-0.150000005960464,-0.0199999995529652,2016-10-09 08:20:36+03,2016-10-24 14:57:42.861+03,True
10832392,270,10005,10005,-4,5956.5366,3021.7727,84,0.109999999403954,0.0500000007450581,4689218,17.0015,-2,-0.0500000007450581,0.0900000035762787,0.0199999995529652,2016-10-09 08:20:40+03,2016-10-24 14:57:42.861+03,True
10832393,272,10005,10005,-5,5956.5367,3021.7631,90,0.129999995231628,0.0599999986588955,4689219,17.39,-1,0.0399999991059303,-0.119999997317791,0.00999999977648258,2016-10-09 08:20:42+03,2016-10-24 14:57:42.861+03,True
10832394,272,10005,10005,-6,5956.5394,3021.7169,97,0.219999998807907,0.0799999982118607,4689220,16.835,-1,-0.0700000002980232,0.200000002980232,0.0599999986588955,2016-10-09 08:20:51+03,2016-10-24 14:57:42.861+03,True
10832395,273,10005,10005,-6,5956.5395,3021.7072,78,0.129999995231628,0.0500000007450581,4689221,15.91,0,-0.0700000002980232,0.109999999403954,-0.0199999995529652,2016-10-09 08:20:53+03,2016-10-24 14:57:42.861+03,True
10832396,267,10005,10005,-6,5956.5394,3021.6876,93,0.109999999403954,0.0500000007450581,4689222,16.465,-1,0.0399999991059303,-0.100000001490116,-0.0199999995529652,2016-10-09 08:20:57+03,2016-10-24 14:57:42.861+03,True
10832397,267,10005,10005,-5,5956.539,3021.6773,94,0.209999993443489,0.0500000007450581,4689223,17.205,0,-0.159999996423721,0.0399999991059303,-0.119999997317791,2016-10-09 08:20:59+03,2016-10-24 14:57:42.861+03,True
10832398,270,10005,10005,-5,5956.539,3021.6723,97,0.170000001788139,0.0399999991059303,4689224,17.205,0,-0.0399999991059303,0,-0.159999996423721,2016-10-09 08:21:01+03,2016-10-24 14:57:42.861+03,True
10832399,273,10005,10005,-5,5956.539,3021.6667,97,0.150000005960464,0.0399999991059303,4689225,18.685,0,0.0599999986588955,0.0399999991059303,0.129999995231628,2016-10-09 08:21:01+03,2016-10-24 14:57:42.861+03,True
10832400,276,10005,10005,-5,5956.5392,3021.6612,97,0.140000000596046,0.0599999986588955,4689226,18.5,0,0.0299999993294477,-0.129999995231628,-0.0399999991059303,2016-10-09 08:21:02+03,2016-10-24 14:57:42.861+03,True
10832401,275,10005,10005,-5,5956.5392,3021.6558,97,0.300000011920929,0.109999999403954,4689227,17.575,0,-0.150000005960464,0.25,-0.0799999982118607,2016-10-09 08:21:04+03,2016-10-24 14:57:42.861+03,True
10832402,276,10005,10005,-5,5956.5392,3021.6507,79,0.270000010728836,0.100000001490116,4689228,16.65,0,0.200000002980232,-0.180000007152557,0.0399999991059303,2016-10-09 08:21:04+03,2016-10-24 14:57:42.861+03,True
10832403,286,10005,10005,-5,5956.5398,3021.6462,82,0.170000001788139,0.0700000002980232,4689229,15.1515,2,-0.0700000002980232,0.140000000596046,-0.0700000002980232,2016-10-09 08:21:05+03,2016-10-24 14:57:42.861+03,True
10832404,312,10005,10005,-5,5956.5412,3021.6432,85,0.129999995231628,0.0500000007450581,4689230,13.32,4,-0.0399999991059303,-0.119999997317791,-0.0399999991059303,2016-10-09 08:21:06+03,2016-10-24 14:57:42.861+03,True
10832405,344,10005,10005,-5,5956.5431,3021.642,89,0.109999999403954,0.0500000007450581,4689231,13.32,4,-0.0799999982118607,0.0799999982118607,0,2016-10-09 08:21:08+03,2016-10-24 14:57:42.861+03,True
10832406,357,10005,10005,-4,5956.5453,3021.6418,91,0.129999995231628,0.0500000007450581,4689232,14.245,4,0.100000001490116,-0.0599999986588955,0.0599999986588955,2016-10-09 08:21:08+03,2016-10-24 14:57:42.861+03,True
10832407,2,10005,10005,-4,5956.5476,3021.642,91,0.140000000596046,0.0599999986588955,4689233,14.985,2,-0.0399999991059303,0.119999997317791,0.0399999991059303,2016-10-09 08:21:09+03,2016-10-24 14:57:42.861+03,True
10832408,0,10005,10005,-4,5956.5498,3021.642,93,0.119999997317791,0.0500000007450581,4689234,13.69,2,0.0799999982118607,-0.0900000035762787,0,2016-10-09 08:21:10+03,2016-10-24 14:57:42.861+03,True
10832409,359,10005,10005,-4,5956.5521,3021.642,94,0.109999999403954,0.0500000007450581,4689235,13.69,1,0.0299999993294477,-0.0900000035762787,-0.0599999986588955,2016-10-09 08:21:12+03,2016-10-24 14:57:42.861+03,True
10832410,1,10005,10005,-4,5956.5546,3021.6423,97,0.109999999403954,0.0399999991059303,4689236,14.245,1,0,-0.109999999403954,0,2016-10-09 08:21:13+03,2016-10-24 14:57:42.861+03,True
10832411,5,10005,10005,-4,5956.5689,3021.6446,103,0.159999996423721,0.0599999986588955,4689237,31.08,0,0.0900000035762787,0,0.140000000596046,2016-10-09 08:21:16+03,2016-10-24 14:57:42.861+03,True
10832412,6,10005,10005,-3,5956.5829,3021.6464,100,0.109999999403954,0.0500000007450581,4689238,21.09,-1,-0.00999999977648258,-0.100000001490116,-0.0500000007450581,2016-10-09 08:21:19+03,2016-10-24 14:57:42.861+03,True
10832413,1,10005,10005,-3,5956.586,3021.6462,94,0.129999995231628,0.0599999986588955,4689239,17.9265,-1,0.0500000007450581,0.0599999986588955,0.100000001490116,2016-10-09 08:21:20+03,2016-10-24 14:57:42.861+03,True
10832414,359,10005,10005,-3,5956.589,3021.6457,94,0.109999999403954,0.0599999986588955,4689240,15.91,-1,0.0599999986588955,-0.100000001490116,0,2016-10-09 08:21:21+03,2016-10-24 14:57:45.826+03,True
10832415,0,10005,10005,-2,5956.5947,3021.6457,101,0.100000001490116,0.0399999991059303,4689241,15.355,0,-0.0299999993294477,0.0799999982118607,-0.0500000007450581,2016-10-09 08:21:23+03,2016-10-24 14:57:45.826+03,True
10832416,1,10005,10005,-2,5956.5976,3021.6459,103,0.119999997317791,0.0399999991059303,4689242,17.76,0,-0.0799999982118607,0.0500000007450581,-0.0700000002980232,2016-10-09 08:21:25+03,2016-10-24 14:57:45.826+03,True
10832417,1,10005,10005,-1,5956.6009,3021.646,103,0.129999995231628,0.0299999993294477,4689243,20.905,0,-0.0500000007450581,0.119999997317791,0,2016-10-09 08:21:25+03,2016-10-24 14:57:45.826+03,True
10832418,2,10005,10005,-1,5956.6048,3021.6462,102,0.0900000035762787,0.0299999993294477,4689244,25.16,0,0,-0.0900000035762787,-0.0199999995529652,2016-10-09 08:21:27+03,2016-10-24 14:57:45.826+03,True
10832419,1,10005,10005,-1,5956.6092,3021.6463,100,0.129999995231628,0.0500000007450581,4689245,27.565,0,0.0399999991059303,-0.119999997317791,0,2016-10-09 08:21:28+03,2016-10-24 14:57:45.826+03,True
10832420,2,10005,10005,-1,5956.6135,3021.6465,97,0.180000007152557,0.0599999986588955,4689246,27.565,0,0.0199999995529652,-0.159999996423721,0.0700000002980232,2016-10-09 08:21:29+03,2016-10-24 14:57:45.826+03,True
10832421,8,10005,10005,0,5956.6168,3021.6474,92,0.180000007152557,0.0599999986588955,4689247,20.72,1,-0.0500000007450581,0.170000001788139,0.0299999993294477,2016-10-09 08:21:29+03,2016-10-24 14:57:45.826+03,True
10832422,18,10005,10005,0,5956.619,3021.6491,91,0.129999995231628,0.0399999991059303,4689248,15.355,1,0.0199999995529652,-0.0900000035762787,-0.0799999982118607,2016-10-09 08:21:31+03,2016-10-24 14:57:45.826+03,True
10832423,36,10005,10005,0,5956.6207,3021.6521,95,0.0799999982118607,0.0399999991059303,4689249,13.875,4,0.00999999977648258,0.0799999982118607,0,2016-10-09 08:21:32+03,2016-10-24 14:57:45.826+03,True
10832424,52,10005,10005,0,5956.6222,3021.6557,99,0.140000000596046,0.0500000007450581,4689250,14.8,6,-0.0199999995529652,-0.0700000002980232,-0.119999997317791,2016-10-09 08:21:33+03,2016-10-24 14:57:45.826+03,True
10832425,68,10005,10005,0,5956.6232,3021.6605,102,0.119999997317791,0.0500000007450581,4689251,17.9265,5,-0.0700000002980232,0.0900000035762787,-0.0399999991059303,2016-10-09 08:21:34+03,2016-10-24 14:57:45.826+03,True
10832426,80,10005,10005,1,5956.6238,3021.6672,104,0.140000000596046,0.0599999986588955,4689252,24.235,4,-0.0799999982118607,-0.0700000002980232,-0.0900000035762787,2016-10-09 08:21:34+03,2016-10-24 14:57:45.826+03,True
10832427,91,10005,10005,2,5956.625,3021.6962,105,0.370000004768372,0.150000005960464,4689253,38.85,4,-0.00999999977648258,0.360000014305115,-0.100000001490116,2016-10-09 08:21:38+03,2016-10-24 14:57:45.826+03,True
10832428,92,10005,10005,3,5956.6245,3021.7375,63,0.370000004768372,0.0599999986588955,4689254,51.43,0,-0.140000000596046,0.349999994039536,0.0199999995529652,2016-10-09 08:21:40+03,2016-10-24 14:57:45.826+03,True
10832429,92,10005,10005,3,5956.6242,3021.753,74,0.170000001788139,0.0700000002980232,4689255,52.725,0,0.0399999991059303,0.119999997317791,0.109999999403954,2016-10-09 08:21:41+03,2016-10-24 14:57:45.826+03,True
10832430,94,10005,10005,4,5956.6238,3021.7679,76,0.25,0.129999995231628,4689256,50.69,0,-0.0199999995529652,0.239999994635582,0.0700000002980232,2016-10-09 08:21:42+03,2016-10-24 14:57:45.826+03,True
10832431,96,10005,10005,4,5956.6232,3021.7811,70,0.230000004172325,0.0599999986588955,4689257,44.4,0,0,-0.200000002980232,-0.100000001490116,2016-10-09 08:21:44+03,2016-10-24 14:57:45.826+03,True
10832432,95,10005,10005,5,5956.6227,3021.792,71,0.219999998807907,0.0700000002980232,4689258,36.63,0,-0.180000007152557,-0.00999999977648258,-0.109999999403954,2016-10-09 08:21:44+03,2016-10-24 14:57:45.826+03,True
10832433,97,10005,10005,5,5956.6223,3021.8,73,0.189999997615814,0.0500000007450581,4689259,26.27,1,0,-0.159999996423721,-0.100000001490116,2016-10-09 08:21:46+03,2016-10-24 14:57:45.826+03,True
10832434,111,10005,10005,6,5956.6216,3021.8052,77,0.129999995231628,0.0500000007450581,4689260,17.9265,3,-0.00999999977648258,0.119999997317791,0.0199999995529652,2016-10-09 08:21:47+03,2016-10-24 14:57:45.826+03,True
10832435,138,10005,10005,6,5956.62,3021.8081,81,0.170000001788139,0.0500000007450581,4689261,14.43,4,0.119999997317791,-0.0399999991059303,0.109999999403954,2016-10-09 08:21:47+03,2016-10-24 14:57:45.826+03,True
10832436,154,10005,10005,6,5956.6174,3021.8104,87,0.170000001788139,0.0799999982118607,4689262,18.13,6,-0.0599999986588955,0.119999997317791,-0.0900000035762787,2016-10-09 08:21:49+03,2016-10-24 14:57:45.826+03,True
10832437,177,10005,10005,7,5956.614,3021.8107,89,0.150000005960464,0.0700000002980232,4689263,22.57,6,-0.109999999403954,-0.0199999995529652,-0.100000001490116,2016-10-09 08:21:50+03,2016-10-24 14:57:45.826+03,True
10832438,186,10005,10005,7,5956.6099,3021.8097,91,0.189999997615814,0.0599999986588955,4689264,28.49,5,-0.0399999991059303,-0.0900000035762787,-0.159999996423721,2016-10-09 08:21:51+03,2016-10-24 14:57:45.826+03,True
10832439,185,10005,10005,8,5956.6057,3021.8088,91,0.270000010728836,0.100000001490116,4689265,29.23,3,0.00999999977648258,0.200000002980232,0.180000007152557,2016-10-09 08:21:52+03,2016-10-24 14:57:45.826+03,True
10832440,190,10005,10005,8,5956.602,3021.8075,70,0.230000004172325,0.0500000007450581,4689266,25.16,1,0.00999999977648258,-0.230000004172325,0.0299999993294477,2016-10-09 08:21:53+03,2016-10-24 14:57:45.826+03,True
10832441,185,10005,10005,9,5956.5988,3021.8068,77,0.109999999403954,0.0599999986588955,4689267,20.72,1,-0.0500000007450581,0.0900000035762787,-0.0399999991059303,2016-10-09 08:21:54+03,2016-10-24 14:57:45.826+03,True
10832442,181,10005,10005,9,5956.5964,3021.8067,80,0.140000000596046,0.0500000007450581,4689268,16.65,0,0,-0.140000000596046,0,2016-10-09 08:21:55+03,2016-10-24 14:57:45.826+03,True
10832443,184,10005,10005,12,5956.5824,3021.805,92,0.109999999403954,0.0500000007450581,4689269,15.91,0,0.0799999982118607,-0.0700000002980232,0.00999999977648258,2016-10-09 08:22:00+03,2016-10-24 14:57:45.826+03,True
10832444,182,10005,10005,15,5956.5751,3021.805,86,0.129999995231628,0.0399999991059303,4689270,15.54,0,0.0399999991059303,-0.119999997317791,0,2016-10-09 08:22:04+03,2016-10-24 14:57:45.826+03,True
10832445,182,10005,10005,15,5956.5731,3021.8051,93,0.0900000035762787,0.0399999991059303,4689271,15.355,0,-0.00999999977648258,0.0399999991059303,0.0799999982118607,2016-10-09 08:22:06+03,2016-10-24 14:57:45.826+03,True
10832446,181,10005,10005,16,5956.5691,3021.8053,95,0.119999997317791,0.0500000007450581,4689272,15.1515,0,0.00999999977648258,-0.119999997317791,0,2016-10-09 08:22:07+03,2016-10-24 14:57:45.826+03,True
10832447,176,10005,10005,20,5956.5487,3021.8085,75,0.389999985694885,0.0799999982118607,4689273,29.23,0,0.109999999403954,-0.360000014305115,0.100000001490116,2016-10-09 08:22:14+03,2016-10-24 14:57:45.826+03,True
10832448,183,10005,10005,21,5956.5371,3021.8106,22,0.25,0.0700000002980232,4689274,41.255,0,0.159999996423721,-0.0599999986588955,0.170000001788139,2016-10-09 08:22:16+03,2016-10-24 14:57:45.826+03,True
10832449,181,10005,10005,21,5956.5305,3021.8103,51,0.349999994039536,0.0900000035762787,4689275,43.475,0,-0.100000001490116,0.319999992847443,0.109999999403954,2016-10-09 08:22:18+03,2016-10-24 14:57:45.826+03,True
10832450,181,10005,10005,22,5956.5096,3021.8093,79,0.370000004768372,0.0599999986588955,4689276,48.285,0,0.119999997317791,0.270000010728836,0.219999998807907,2016-10-09 08:22:20+03,2016-10-24 14:57:45.826+03,True
10832451,182,10005,10005,22,5956.477,3021.8082,82,0.319999992847443,0.159999996423721,4689277,57.35,0,0.0799999982118607,-0.300000011920929,-0.0500000007450581,2016-10-09 08:22:24+03,2016-10-24 14:57:45.826+03,True
10832452,181,10005,10005,22,5956.4498,3021.8067,37,0.280000001192093,0.109999999403954,4689278,62.16,0,-0.119999997317791,0.140000000596046,-0.209999993443489,2016-10-09 08:22:28+03,2016-10-24 14:57:45.826+03,True
10832453,181,10005,10005,22,5956.4405,3021.8064,54,0.159999996423721,0.0500000007450581,4689279,62.345,0,0.00999999977648258,-0.150000005960464,0.0399999991059303,2016-10-09 08:22:28+03,2016-10-24 14:57:45.826+03,True
10832454,181,10005,10005,21,5956.4231,3021.806,60,0.370000004768372,0.140000000596046,4689280,56.055,0,-0.0599999986588955,0.349999994039536,0.0900000035762787,2016-10-09 08:22:30+03,2016-10-24 14:57:45.826+03,True
10832455,182,10005,10005,21,5956.4156,3021.8064,54,0.340000003576279,0.0599999986588955,4689281,51.245,0,0.0299999993294477,-0.259999990463257,0.209999993443489,2016-10-09 08:22:31+03,2016-10-24 14:57:45.826+03,True
10832456,183,10005,10005,19,5956.3924,3021.8051,76,0.119999997317791,0.0399999991059303,4689282,17.76,0,0,-0.119999997317791,0,2016-10-09 08:22:36+03,2016-10-24 14:57:45.826+03,True
10832457,176,10005,10005,19,5956.3886,3021.8048,88,0.129999995231628,0.0399999991059303,4689283,6.105,0,0,-0.119999997317791,-0.0399999991059303,2016-10-09 08:22:39+03,2016-10-24 14:57:45.826+03,True
10832458,172,10005,10005,19,5956.3874,3021.8051,93,0.0900000035762787,0.0299999993294477,4689284,8.4915,-1,-0.0500000007450581,-0.0199999995529652,-0.0700000002980232,2016-10-09 08:22:40+03,2016-10-24 14:57:45.826+03,True
10832459,179,10005,10005,19,5956.3824,3021.8049,100,0.109999999403954,0.0399999991059303,4689285,14.8,-1,-0.0599999986588955,-0.0299999993294477,-0.0900000035762787,2016-10-09 08:22:43+03,2016-10-24 14:57:45.826+03,True
10832460,180,10005,10005,19,5956.3796,3021.8047,100,0.100000001490116,0.0299999993294477,4689286,18.685,-1,0,-0.100000001490116,0,2016-10-09 08:22:45+03,2016-10-24 14:57:45.826+03,True
10832461,181,10005,10005,19,5956.3764,3021.8043,99,0.109999999403954,0.0500000007450581,4689287,21.275,-1,0.0700000002980232,-0.0700000002980232,0.0399999991059303,2016-10-09 08:22:45+03,2016-10-24 14:57:45.826+03,True
